Date,NVDA,AAPL,MSFT,AMZN,GOOGL,TSM,AVGO,META,TSLA,LLY,MU,JPM,WMT,AMD,V,ASML,JNJ,INTC,MA,ABBV,CSCO,BAC,AMAT,COST,CAT,LRCX,UNH,CVX,GE,KO,ORCL,PG,HSBC,HD,MS,PLTR,GS,MRK,PM,RY,GEV,BABA,ARM,NVS,PANW,NFLX,KLAC,RTX,WFC,TXN,AZN,DELL,MUFG,AXP,SHEL,LIN,C,ANET,TMUS,TM,SNDK,BHP,CRWD,TD,IBM,AMGN,TMO,SAN,MCD,APH,PEP,SAP,NEE,VZ,STX,ADI,TTE,QCOM,SCHW,ABT,UNP,WELL,TJX,BLK,MRVL,UBS,WDC,DIS,NVO,GILD,BA,SHOP,DE,SMFG,ETN,IBKR,T,UBER,BX,SCCO,APP,DHR,CRM,BBVA,PFE,COP,BUD,BKNG,PLD,CVS,CB,BTI,UL,SPGI,GLW,COF,ISRG,BMO,MO,SONY,PGR,BMY,PDD,SYK,VRTX,ENB,HDB,PH,MFG,SBUX,FTNT,LMT,LOW,VRT,RIO,BP,HWM,NOW,CM,BNS,IBN,MDT,BNY,SO,SNY,BN,TT,ADP,SPOT,GSK,EQIX,GD,PNC,USB,DUK,MCK,MAR,NET,UPS,WM,NEM,SNOW,PWR,DDOG,EQNR,MNST,ADBE,CSX,VLO,MELI,ING,MPC,BCS,CNQ,CEG,CDNS,WMB,HOOD,CME,ACN,MCO,CMI,MRSH,KKR,ABNB,NTES,LYG,JCI,CMCSA,FCX,EPD,PSX,MMM,ELV,DASH,HCA,NGG,CP,ASX,CTAS,INTU,ICE,SHW,AMX,ITW,AMT,BAM,AON,CNI,MDLZ,TRV,RCL,EMR,ROST,ECL,NSC,EOG,CI,NOC,AEP,SPG,HLT,CL,SU,FDX,E,KMI,SNPS,HON,TRP,MFC,REGN,NWG,CVNA,ORLY,ET,SLB,GM,APO,AEM,MSI,RSG,PBR,NU,NXPI,TDG,CRH,DB,APD,AJG,PCAR,RACE,ALL,MPWR,BSX,WBD,GWW,SE,NKE,URI,TGT,AFL,DLR,TFC,D,O,TRGP,FIX,VALE,MET,RELX,LITE,IMO,TEL,SRE,COR,HPE,OKE,B,CTVA,MPLX,NOK,BE,COHR,F,CARR,DAL,LNG,PSA,FANG,STM,OXY,BKR,TAK,AME,KEYS,CIEN,VST,ALAB,CAH,CVE,NUE,EA,ARGX,LHX,TER,FITB,NDAQ,FAST,ETR,MDLN,UMC,ROK,EBAY,STT,DVN,MT,PYPL,XEL,EW,AZO,ODFL,HUM,AMP,DEO,GRMN,XYZ,CCEP,EXC,WPM,VTR,NBIS,FER,ADSK,INFY,MSCI,ITUB,SLF,IDXX,FERG,TTWO,HLN,FLEX,WAB,MCHP,WCN,VIK,BDX,AXON,CMG,AIG,COIN,LYV,IX,TRI,KDP,ADM,WDS,DHI,PAYX,KB,PRU,ED,YUM,CBRE,ARES,CRWV,RKT,CRDO,RKLB,PEG,SYY,FNV,HIG,PCG,RVMD,JD,UAL,RBLX,AU,NTRA,BIDU,IRM,CCJ,A,WEC,ROP,HBAN,HMC,KVUE,VMC,ALNY,WDAY,MTB,TEVA,KMB,KR,CCL,ACGL,VG,VOD,PUK,ESLT,CLS,WAT,RDDT,TKO,HSY,MSTR,ALC,CCI,ONC,IQV,NTRS,ON,SHG,MLM,STLD,EME,CHT,RPRX,EC,RJF,CNC,JBL,UI,VEEV,CASY,NTR,ZTS,EXPE,NTAP,IR,GFS,TWLO,EXR,CQP,BAP,EQT,KHC,RYAAY,AEE,LVS,DTE,EL,CFG,EIX,FTS,ATO,BIIB,CPNG,SUNB,PBA,HAL,VICI,FICO,DXCM,ERIC,TDY,TCOM,RMD,FTI,XYL,GEHC,TPR,TS,DOV,OTIS,Q,CNP,FE,TPL,GFI,ILMN,CINF,ES,WTW,CRS,FISV,NRG,DG,NMR,JBHT,AVB,WRB,AMRZ,KGC,PPL,ZM,MTZ,RF,VRSK,WSM,TECK,LPLA,CW,ECHO,AWK,MDB,OKTA,PPG,EQR,MTD,QSR,TSEM,HUBB,FMX,PHG,CPRT,ATI,KEY,VRSN,AFRM,NVT,TROW,RIVN,WST,MKL,XPO,SYF,SYM,ROIV,TEAM,DLTR,CHRW,ZS,PFG,CPAY,LUV,MRNA,L,OMC,PHM,AER,BG,BRO,BNTX,WWD,P,FFIV,IHG,EXPD,INSM,CHD,INCY,LH,DGX,STZ,VLTO,SW,GPN,CMS,UTHR,IOT,VIV,RL,DRI,ASTS,FWONK,BURL,HPQ,FSLR,MKSI,DOW,NI,SN,ROL,EFX,ROKU,CTSH,SNA,AS,ULTA,USFD,STE,EXE,RBA,MTSI,FTAI,TSN,ENTG,PKG,SBS,BCE,GIS,AMCR,STRL,YPF,VTRS,WES,IFF,GH,EVRG,AXIA,LYB,BEKE,RS,SBAC,IP,DKS,LNT,SNX,CF,CX,ESS,HEI,ZTO,FTV,LII,FLUT,DD,MGA,BIP,RBC,BBY,AKAM,INVH,H,PAAS,FN,KIM,LEN,NVR,NBIX,ZBH,BR,MAIR,WY,ULS,PFGC,PAA,ARXS,GMAB,ITT,APG,PR,GPC,THC,SSNC,WPC,EMA,STLA,ASND,BALL,HST,TLN,LAMR,TIGO,DINO,TU,OVV,RGLD,TSCO,CHTR,BBIO,VNOM,MAA,DOC,YUMC,SUN,PKX,JAZZ,JLL,MEDP,REG,DVA,RCI,ARMK,SUI,TLK,SGI,OHI,DTM,WMG,CDE,KEP,JHX,DECK,TME,EXEL,COO,ALB,HRL,BTSG,TOL,SOLV,JBS,MKC,LULU,FMS,LI,RPM,UDR,TXRH,PNW,PAG,CCK,SNN,PINS,HTHT,ICLR,ELS,GLPI,XPEV,BWA,ELAN,ONON,ALGN,PEN,ENLT,MDGL,APA,NYT,AMH,APTV,CSGP,AVY,COKE,DKNG,SKM,SJM,BJ,MOH,EGP,RVTY,MGM,AGI,CLX,PODD,W,BROS,HAS,MUSA,FOXA,AA,BMRN,MICC,AXSM,BAX,CPT,FIVE,WTRG,TECH,EHC,CART,DPZ,AHR,FRT,BXP,SCI,AM,CYTK,TIMB,CRL,AES,NWSA,SIRI,AR,GSAT,SUZ,SFD,GIL,DAR,CTRE,OGE,PSO,BRX,WYNN,WLK,LINE,BEP,GME,ADC,SQM,PSKY,MSGS,HL,LTH,CUBE,NNN,HBM,LEVI,MTCH,FR,CHWY,SOLS,HMY,NCLH,TX,ESI,PRMB,COMP,TTD,ARE,ELPC,DDS,RRC,KT,ALV,EDU,EAT,REXR,KNTK,ATR,HESM,BVN,FRO,IDA,MP,RHP,RSI,IAG,STAG,ETSY,KMX,TRNO,UGI,AG,SOBO,EMN,NFG,BILI,PBF,CELH,SM,VNO,HR,ACI,TAP,MAC,CMC,CHRD,SSL,EGO,OKLO,EPRT,NEU,MOS,NOV,SFM,CAG,PPC,AXTA,EQX,CWEN,FSV,VIST,MTDR,SWX,CPB,LUMN,KGS,AROC,NE,INGR,ICL,LW,TXNM,JAN,RYN,ORA,BEPC,EXP,POR,KRG,Z,NJR,NWS,LB,NXE,OUT,BKH,PRM,SBSW,TFPM,NXST,WFRD,RIG,PSMT,PECO,REYN,KOF,SON,WFG,MUR,OR,BCPC,VAL,CUZ,SSRM,PAGP,TKC,CLF,CIGI,VSNT,GLNG,SBRA,MTRN
2021-07-22,19.526456832885742,143.0935516357422,274.6076354980469,181.90150451660156,127.29275512695312,107.4449234008789,43.36426544189453,348.1328125,216.4199981689453,227.49945068359375,73.65211486816406,133.18161010742188,44.178409576416016,91.20999908447266,235.18016052246094,697.3035888671875,147.6792755126953,51.209808349609375,371.0223083496094,97.83326721191406,47.42433166503906,33.58555603027344,131.521484375,395.578857421875,191.9243927001953,60.36765670776367,380.8479919433594,80.49089813232422,61.80222702026367,48.70583724975586,84.77864074707031,122.09349822998047,20.204923629760742,288.43426513671875,81.35362243652344,22.06999969482422,330.18817138671875,65.47731018066406,76.97803497314453,84.66878509521484,,201.4228515625,,75.53175354003906,66.3933334350586,51.176998138427734,29.882095336914062,76.87631225585938,39.921531677246094,159.54818725585938,104.34075164794922,44.245826721191406,5.012406349182129,160.82244873046875,31.566497802734375,275.8772888183594,56.293758392333984,23.33562469482422,138.42355346679688,159.3538055419922,,48.863075256347656,65.76000213623047,53.884124755859375,110.6209716796875,209.08592224121094,517.216064453125,3.057992935180664,212.7713165283203,33.468990325927734,132.46426391601562,128.08692932128906,66.74384307861328,40.78672409057617,71.62279510498047,148.86209106445312,32.041236877441406,127.86536407470703,62.93226623535156,107.29202270507812,196.09927368164062,77.22500610351562,62.54568099975586,768.4319458007812,56.91327667236328,13.682940483093262,47.43964767456055,169.7996063232422,39.622802734375,57.19844436645508,220.8699951171875,159.40899658203125,328.9791259765625,6.400055885314941,144.10110473632812,14.908477783203125,15.64587688446045,47.56999969482422,92.85649108886719,48.4931755065918,62.689998626708984,249.9921112060547,244.0576934814453,4.48077392578125,32.0952262878418,47.415287017822266,63.62451934814453,85.95063018798828,110.10282135009766,70.43508911132812,156.3527069091797,25.777313232421875,52.4317741394043,379.7909240722656,35.532161712646484,147.255859375,324.6300048828125,80.85137176513672,31.928607940673828,19.417964935302734,83.55948638916016,55.374935150146484,104.95999908447266,245.9890594482422,196.02000427246094,28.488433837890625,32.55849075317383,284.0086975097656,2.642977237701416,109.12777709960938,54.150001525878906,332.0188293457031,179.71165466308594,27.309431076049805,55.46687316894531,18.409366607666016,31.86136245727539,115.33999633789062,46.04701232910156,48.218753814697266,17.018783569335938,108.67961120605469,43.38304138183594,52.362823486328125,41.499107360839844,26.541107177734375,186.85723876953125,182.15985107421875,244.17999267578125,31.926054000854492,743.961181640625,171.58541870117188,151.25051879882812,44.871299743652344,84.84489440917969,193.71726989746094,133.04930114746094,113.7699966430664,170.11460876464844,134.0782012939453,52.082088470458984,267.29998779296875,88.51712799072266,110.19999694824219,13.437322616577148,46.685001373291016,623.6799926757812,30.52829933166504,53.81293487548828,1591.219970703125,8.636195182800293,47.41728591918945,7.713460922241211,12.795134544372559,,143.02000427246094,20.085874557495117,,169.70098876953125,289.287841796875,365.46844482421875,211.19908142089844,135.21775817871094,58.19717025756836,139.47000122070312,101.03079986572266,1.8995882272720337,63.929832458496094,46.01687240600586,32.47938919067383,16.42266082763672,59.86736297607422,139.25750732421875,357.6662292480469,182.77999877929688,236.6541748046875,46.686302185058594,70.0224609375,6.538805961608887,93.32527160644531,502.6197509765625,112.7625503540039,269.1900634765625,13.669707298278809,202.2457275390625,240.85928344726562,,224.38241577148438,95.14524841308594,55.915985107421875,134.0784149169922,75.6201400756836,88.13360595703125,114.6944808959961,203.31967163085938,237.54420471191406,58.19965362548828,211.81446838378906,331.33746337890625,70.85633850097656,95.85686492919922,121.5704345703125,72.64389038085938,17.253677368164062,216.5247039794922,16.77410888671875,13.251748085021973,281.6000061035156,207.38128662109375,37.949737548828125,15.312024116516113,582.0723876953125,3.946110486984253,67.0459976196289,40.60266876220703,6.696112155914307,25.072877883911133,53.440608978271484,52.877098083496094,53.611175537109375,207.48374938964844,108.00570678710938,3.3152589797973633,,177.5779571533203,537.9395141601562,42.49824905395508,10.628989219665527,254.3497772216797,134.865966796875,48.28557586669922,199.1507110595703,113.74098205566406,390.5294494628906,43.54999923706055,28.479999542236328,431.7066345214844,293.7900085449219,150.6843719482422,308.55828857421875,220.86900329589844,47.38640213012695,129.81796264648438,42.77927017211914,59.5208854675293,52.42422103881836,38.631935119628906,72.55038452148438,13.481993675231934,49.64409255981445,25.620540618896484,82.47000122070312,23.947969436645508,127.7302017211914,55.19700241088867,111.39631652832031,12.172384262084961,40.28603744506836,18.010828018188477,40.0423469543457,17.82651138305664,5.16505765914917,21.809999465942383,71.16999816894531,10.311178207397461,47.50578689575195,39.63328170776367,80.45294189453125,248.42469787597656,63.64086151123047,36.519142150878906,25.232139587402344,17.638206481933594,15.737003326416016,132.77914428710938,158.5800018310547,55.41999816894531,17.16463851928711,,52.93815994262695,7.220624923706055,87.12731170654297,138.60667419433594,316.5799865722656,204.74560546875,124.27312469482422,29.87075424194336,57.70917892456055,23.90440559387207,42.231361389160156,,7.185953617095947,273.5626525878906,66.04105377197266,72.46062469482422,20.290742874145508,29.557621002197266,301.0824890136719,57.32621765136719,107.05999755859375,1593.9000244140625,124.53488159179688,441.0783386230469,229.24578857421875,166.02589416503906,135.7186279296875,260.5899963378906,51.48613739013672,27.511659622192383,41.66811752319336,50.867855072021484,,27.12348175048828,308.510009765625,18.565200805664062,541.3480224609375,2.9054384231567383,42.018394470214844,683.030029296875,128.4083709716797,171.27999877929688,,12.290882110595703,79.40953063964844,62.221099853515625,119.94931030273438,,175.29612731933594,180.5500030517578,35.96799850463867,42.4473991394043,226.0800018310547,78.80000305175781,16.471376419067383,94.18486785888672,31.343006134033203,49.862117767333984,11.725543022155762,85.16743469238281,95.42639923095703,37.764461517333984,77.97486877441406,61.33802795410156,109.50090789794922,86.69000244140625,55.6859016418457,,15.489663124084473,,10.960000038146973,50.962608337402344,63.03915786743164,143.1979217529297,55.6963005065918,9.170007705688477,28.670000076293945,66.50997924804688,47.95000076293945,82.02999877929688,16.767696380615234,116.81999969482422,178.49000549316406,35.86421203613281,17.0584659576416,145.05921936035156,78.0865249633789,476.2126770019531,11.022597312927246,26.97217559814453,,169.16372680664062,181.80999755859375,237.9199981689453,110.06270599365234,8.899999618530273,111.44619750976562,35.71503448486328,22.4678897857666,36.25776290893555,,11.409284591674805,33.13101577758789,119.7031021118164,7.28000020980835,377.1700134277344,,46.12711715698242,156.4075164794922,55.59400177001953,69.17273712158203,150.9964141845703,321.7300109863281,244.91000366210938,95.43280029296875,35.869998931884766,27.604068756103516,340.145263671875,54.86051559448242,116.74699401855469,32.81081771850586,35.89555358886719,6.90715217590332,79.69304656982422,73.1500015258789,54.73357391357422,286.6241760253906,328.07000732421875,187.20294189453125,51.23571014404297,189.58261108398438,158.06932067871094,68.83475494384766,48.229637145996094,,405.510009765625,138.22850036621094,29.69513702392578,93.9188003540039,19.092212677001953,30.28692054748535,39.898040771484375,71.24278259277344,44.59341049194336,97.54379272460938,302.9163513183594,35.32794952392578,44.128509521484375,37.0116081237793,86.2697982788086,326.3599853515625,38.560001373291016,,24.57501983642578,18.68393898010254,24.088361740112305,550.239990234375,112.72250366210938,9.687785148620605,442.010009765625,28.421873092651367,246.48922729492188,7.095584869384766,114.86505889892578,,35.066471099853516,16.853984832763672,154.9586944580078,80.64212036132812,,22.06178092956543,31.92801284790039,157.86166381835938,7.872453212738037,473.26849365234375,101.61430358886719,69.50054931640625,211.66127014160156,35.30318069458008,110.05000305175781,35.48473358154297,207.43988037109375,4.610451698303223,156.277587890625,188.87216186523438,29.667556762695312,,5.5908355712890625,23.475526809692383,361.3900146484375,99.41000366210938,15.440975189208984,180.9687042236328,70.23499298095703,19.735870361328125,133.5008087158203,114.51165771484375,22.360000610351562,148.0861053466797,354.1499938964844,249.7100067138672,144.691650390625,68.95245361328125,1459.5899658203125,54.499961853027344,26.84000015258789,180.84542846679688,70.24070739746094,41.85386657714844,36.380001068115234,19.850000381469727,14.902754783630371,230.04022216796875,59.0,28.386249542236328,165.013916015625,,369.341064453125,1216.47998046875,48.53022384643555,41.06891632080078,9.920000076293945,9.899999618530273,269.1300048828125,99.38999938964844,81.83069610595703,235.58999633789062,51.871402740478516,254.19000244140625,47.308082580566406,323.4800109863281,52.58912658691406,60.26095962524414,50.04680252075195,50.415794372558594,65.1598892211914,51.72468948364258,277.3070373535156,114.97510528564453,19.790000915527344,189.9600067138672,59.281898498535156,121.18154907226562,25.020000457763672,80.22702026367188,78.62000274658203,229.4881134033203,125.19092559814453,204.81382751464844,,46.43750762939453,181.99307250976562,52.48670959472656,185.7899932861328,,5.8531694412231445,99.37586212158203,122.3326644897461,11.720000267028809,45.91559982299805,325.17999267578125,23.09657859802246,83.68000030517578,156.68527221679688,46.04055404663086,21.106477737426758,,35.27588653564453,240.38902282714844,420.6499938964844,62.6886100769043,194.45872497558594,,340.32000732421875,33.529998779296875,202.8070068359375,42.728370666503906,55.62390899658203,60.060001373291016,22.392749786376953,60.52504348754883,116.17115783691406,113.49092864990234,1.255380630493164,35.01472854614258,48.375186920166016,45.862422943115234,20.889999389648438,4.320000171661377,11.22258472442627,13.041387557983398,127.7038803100586,119.44000244140625,52.59049987792969,7.179063320159912,68.05934143066406,35.2220458984375,138.31036376953125,308.8450622558594,43.87431335449219,86.80353546142578,48.93507385253906,108.40591430664062,42.47785568237305,7.9269232749938965,273.29376220703125,135.68057250976562,25.893583297729492,51.02373504638672,297.7593688964844,179.0,84.87476348876953,71.94709014892578,29.224586486816406,194.32765197753906,87.43327331542969,116.95999908447266,33.77086639404297,76.32673645019531,24.524267196655273,91.44000244140625,16.525800704956055,89.4683609008789,5014.64013671875,98.12999725341797,147.5140838623047,156.1684112548828,,27.722368240356445,,44.61000061035156,6.977518081665039,,44.36000061035156,91.18475341796875,13.326666831970215,4.811058044433594,109.47734832763672,70.0,70.20555877685547,57.74909591674805,36.136531829833984,13.39189624786377,117.3499984741211,76.5442886352539,12.531639099121094,,79.84964752197266,34.39373779296875,23.709136962890625,16.657405853271484,24.35120391845703,109.42887878417969,33.3995361328125,720.219970703125,61.650001525878906,12.877666473388672,153.60195922851562,27.177907943725586,61.72440719604492,25.81964111328125,66.46466064453125,173.82000732421875,201.1999969482422,180.11000061035156,52.70139694213867,120.11000061035156,43.166378021240234,23.516210556030273,157.0726776123047,16.615575790405273,37.43532943725586,24.899633407592773,33.32732391357422,33.02919006347656,7.461620807647705,10.740396499633789,33.64033889770508,66.11166381835938,11.036715507507324,16.940000534057617,100.97865295410156,181.63796997070312,39.42833709716797,,52.611759185791016,,,75.63479614257812,395.8500061035156,35.09838104248047,32.93000030517578,79.00237274169922,44.7981071472168,88.12686157226562,66.78608703613281,72.59290313720703,94.77326202392578,37.42124938964844,72.70999908447266,42.49906921386719,209.5,70.95977783203125,34.246402740478516,43.27000045776367,38.103145599365234,36.029998779296875,,627.9199829101562,267.1400146484375,,90.91999816894531,15.796339988708496,39.86916732788086,36.04304504394531,154.49000549316406,89.16000366210938,183.9156951904297,39.12709045410156,49.2400016784668,23.030439376831055,108.83361053466797,49.9900016784668,257.57000732421875,150.03688049316406,158.1562042236328,39.2112922668457,7.572978973388672,152.40858459472656,271.4599914550781,288.1400146484375,,76.29023742675781,137.14642333984375,33.75272750854492,35.446388244628906,78.45999908447266,,55.880001068115234,72.75361633300781,122.65804290771484,193.39999389648438,40.74485397338867,114.69491577148438,59.67926788330078,,502.4796142578125,,93.94786071777344,88.27196502685547,52.79538345336914,7.113476753234863,30.100000381469727,8.587542533874512,393.25,19.74105453491211,23.333696365356445,53.98299789428711,13.65999984741211,22.049999237060547,9.710221290588379,,30.854358673095703,67.6500015258789,18.86461639404297,26.826107025146484,10.423362731933594,17.779869079589844,103.89148712158203,75.92189025878906,,30.92925262451172,44.712501525878906,59.81382369995117,40.55691146850586,36.2841911315918,156.07293701171875,6.476103782653809,,38.29715347290039,37.44287109375,6.571242332458496,23.63275718688965,154.1021728515625,46.871238708496094,84.66999816894531,,3.805750846862793,25.639999389648438,32.001094818115234,21.47715187072754,14.847855567932129,13.989999771118164,74.11000061035156,155.49595642089844,,143.8025360107422,14.67266845703125,12.371967315673828,79.8349609375,62.63502883911133,57.959999084472656,51.05644989013672,22.67436408996582,126.17183685302734,16.02544403076172,7.932684898376465,5.544216156005859,88.72793579101562,34.310001373291016,69.24748992919922,9.899999618530273,2.5199999809265137,32.260677337646484,201.85000610351562,134.41000366210938,58.224769592285156,35.931358337402344,12.785609245300293,,89.83512115478516,43.19041061401367,108.66000366210938,8.37121295928955,21.950000762939453,17.308658599853516,37.50107955932617,17.71860122680664,13.403860092163086,42.94816589355469,13.276857376098633,28.686376571655273,59.43046188354492,12.933363914489746,9.333559036254883,9.869999885559082,23.196735382080078,270.5137023925781,26.74880599975586,12.501463890075684,24.700000762939453,26.461490631103516,17.789936065673828,28.43000030517578,6.416231632232666,21.55982208251953,176.93252563476562,4.179999828338623,29.30677032470703,58.3632698059082,36.344181060791016,11.348372459411621,,6.464202880859375,18.746488571166992,75.28263854980469,5.230505466461182,67.91275787353516,41.40089797973633,,26.55167007446289,66.09419250488281,33.9074821472168,130.9198760986328,38.30020523071289,15.227524757385254,110.62999725341797,32.13441467285156,22.208450317382812,,3.880000114440918,16.753503799438477,54.19889450073242,,13.402629852294922,,121.76834106445312,15.814753532409668,3.75,79.73445892333984,23.37030792236328,24.128419876098633,43.683860778808594,51.766448974609375,66.65451049804688,17.63887596130371,12.42215347290039,126.35755920410156,26.989999771118164,31.164892196655273,14.919601440429688,7.4561991691589355,3.737386703491211,21.06999969482422,116.26087188720703,,10.525961875915527,12.238637924194336,66.26496887207031
